Date,Win,Los,WML,Mkt,Exc_WML,Exc_Mkt
2009-02-28,-0.01107101830886626,0.11704343992738743,-0.1281144582362537,0.020471944149937027,-0.1282811249054039,0.020305277480786834
2009-03-31,0.04666757985649439,0.22440961045407337,-0.17774203059757898,0.13470468156682847,-0.17784619726424564,0.1346005149001618
2009-04-30,0.016500067283688986,0.09656824155684579,-0.08006817427315681,0.039854223426078805,-0.0801765076025165,0.03974589009671912
2009-05-31,0.0022509991518344943,-0.02639850943690905,0.028649508588743544,-0.01143079009686232,0.02849950858278308,-0.011580790102822784
2009-06-30,0.06354255445613446,0.12185975918466455,-0.05831720472853008,0.09269786552650161,-0.058463038059379885,0.0925520321956518
2009-07-31,0.03913923655561378,0.13573195408078556,-0.09659271752517179,0.04761900885106085,-0.09670105085453148,0.047510675521701164
2009-08-31,0.055278072192092784,0.0799482239323735,-0.024670151740280713,0.02907226146112385,-0.024765985075352517,0.028976428126052046
2009-09-30,-0.014798733008739453,-0.08139823182259892,0.06659949881385947,-0.02284822253075014,0.06656199881236936,-0.022885722532240256
2009-10-31,0.03275990559185095,-0.021719172053302958,0.0544790776451539,0.009454292670448616,0.054437410977866356,0.009412626003161067
2009-11-30,0.033414200804808,0.04961978465760247,-0.01620558385279447,0.058493981687794294,-0.016247250520082017,0.05845231502050675
2009-12-31,0.023343777830032365,0.01608877680536101,0.007255001024671356,-0.02449042841900595,0.007196667691089669,-0.024548761752587637
2010-01-31,0.012101277922101462,0.0045673955479379165,0.007533882374163545,-0.004697131643073615,0.007438049039091743,-0.004792964978145417
2010-02-28,0.10293643636522248,0.049317556566786526,0.05361887979843596,0.07229456489762187,0.0534938797934689,0.07216956489265482
2010-03-31,0.03229329124711516,-0.0011033670306064332,0.0333966582777216,-0.013886267634417138,0.03326749161006152,-0.014015434302077216
2010-04-30,-0.08469998121973069,-0.06507030141391823,-0.019629679805812456,-0.05748144446501835,-0.01975467981077951,-0.057606444469985404
2010-05-31,-0.01033544811284128,-0.04454097670589417,0.03420552859305289,-0.006735493686011895,0.034063861924896105,-0.006877160354168678
2010-06-30,0.07638629920991476,0.08548762599456687,-0.009101326784652114,0.04944105875875282,-0.009217993451815487,0.049324392091589446
2010-07-31,-0.023472838755943495,-0.04453421058546673,0.021061371829523234,-0.01582145466362006,0.020948871825052885,-0.01593395466809041
2010-08-31,0.10457479756111637,0.04754695879398036,0.05702783876713601,0.03346466015602334,0.05689867209947593,0.03333549348836326
2010-09-30,0.06175704297866604,0.03246739367402563,0.02928964930464041,0.02402583630466104,0.02919798263847045,0.02393416963849108
2010-10-31,0.027350270192585915,-0.08707807309448976,0.11442834328707567,-0.01552866978306422,0.11429500995672257,-0.01566200311341732
2010-11-30,0.09485035417594571,0.06509078162051943,0.029759572555426286,0.058014754689733605,0.029663739220354483,0.057918921354661805
2010-12-31,-0.031581374472266735,0.0876949181133565,-0.11927629258562324,0.01093783445044938,-0.11939712591547963,0.010817001120592983
2011-01-31,0.024957394863269533,0.031120144288678063,-0.00616274942540853,0.022924526718710148,-0.006275249429878878,0.0228120267142398
2011-02-28,0.028891749551658425,0.0006585276639266531,0.028233221887731773,-0.03689743177009086,0.02815822188475154,-0.03697243177307109
2011-03-31,0.05163024192659217,0.01084182224293069,0.04078841968366148,0.028561091182078835,0.04075508635107321,0.02852775784949056
2011-04-30,-0.014817441657352439,-0.03635357478074399,0.021536133123391553,-0.01666788007144504,0.021502799790803277,-0.016701213404033317
2011-05-31,-0.006975386767571957,-0.07046007784592115,0.0634846910783492,-0.022182414306352483,0.0634721910786286,-0.022194914306073087
2011-06-30,-0.04760423126575682,-0.07957610361337342,0.031971872347616594,-0.027889708129088753,0.03189687234463636,-0.027964708132068986
2011-07-31,-0.11442036001154711,-0.10092288745959245,-0.013497472551954659,-0.10488221422891142,-0.013509972551675263,-0.10489471422863202
2011-08-31,-0.10086586802871059,-0.08085395397017896,-0.02001191405853163,-0.04738238784921445,-0.020020247391678698,-0.04739072118236152
2011-09-30,0.10544029400738332,0.05464193099437232,0.050798363013011,0.07648776908643984,0.05079419634643747,0.0764836024198663
2011-10-31,-0.0019970578487061076,-0.07576366722395393,0.07376660937524783,-0.013964161147304588,0.07375410937552723,-0.013976661147025192
2011-11-30,-0.003293799720411746,0.0007642354910333503,-0.0040580352114450964,0.01857710521935374,-0.0040622018780186306,0.018572938552780204
2011-12-31,0.04537011072383104,0.1307758344486637,-0.08540572372483266,0.04036153859065417,-0.08545155705791764,0.04031570525756919
2012-01-31,0.05465586176990321,0.039238711468687654,0.015417150301215557,0.03895288518320683,0.01535465029873203,0.038890385180723304
2012-02-29,0.017136588712452768,-0.01053358581744595,0.027670174529898717,-0.003783292873374422,0.027616007865218874,-0.003837459538054267
2012-03-31,0.030713755539334173,-0.09034937618575088,0.12106313172508505,-0.02293790208461055,0.12098813172210482,-0.023012902087590784
2012-04-30,-0.039710101362584245,-0.10913309085280419,0.06942298949021994,-0.06821363158825566,0.06937298949133752,-0.06826363158713808
2012-05-31,0.031465558855020254,0.07166441481752849,-0.04019885596250823,0.04772036309719119,-0.040265522627684784,0.047653696432014635
2012-06-30,0.052837275674812854,-0.016437086486539326,0.06927436216135219,0.04064978615399606,0.06919102882677709,0.040566452819420964
2012-07-31,0.01199980239512218,0.06782762369284116,-0.05582782129771898,0.018555383016731097,-0.05589865463179737,0.018484549682652705
2012-08-31,0.0516457174379616,0.04503486572964727,0.006610851708314325,0.008451338718967971,0.006535851705334093,0.008376338715987738
2012-09-30,0.01050741657791119,0.003822661912136094,0.006684754665775096,0.006778816791441988,0.006597254668506976,0.006691316794173868
2012-10-31,0.024785234196870832,-0.002657894244468083,0.027443128441338914,0.020273811445842282,0.027380628438855387,0.020211311443358755
2012-11-30,0.008416156544547311,0.07216072810335919,-0.06374457155881189,0.01087823632344298,-0.06377373822560273,0.010849069656652137
2012-12-31,0.07228012698183629,0.0731178185984626,-0.0008376916166263071,0.03027477752479646,-0.0008918582813061522,0.030220610860116615
2013-01-31,0.047944759611884394,-0.03120930976070122,0.07915406937258561,0.009470096821749596,0.07907073603801051,0.0093867634871745
2013-02-28,0.023863986917759344,-0.013512641613954495,0.03737662853171384,0.013244106730897265,0.037322461867033994,0.01318994006621742
2013-03-31,0.03618590347529156,-0.0002946090665537327,0.0364805125418453,0.010007496948813532,0.03644301254035518,0.009969996947323416
2013-04-30,0.016074592039857297,0.04561514590213893,-0.029540553862281632,0.014019963753690856,-0.02956555386172284,0.01399496375424965
2013-05-31,-0.009028638881299286,-0.06232769349803214,0.05329905461673286,-0.05271209655596032,0.05327405461729165,-0.05273709655540153
2013-06-30,0.061565766815899564,0.045271964999241764,0.0162938018166578,0.05108412785004823,0.016268801817216592,0.051059127850607025
2013-07-31,-0.001880446595750336,0.02285352746932454,-0.024733974065074875,-0.007543825854006814,-0.02475064073136901,-0.007560492520300951
2013-08-31,0.07279421080892184,0.038183659756034154,0.03461055105288769,0.044194752479373545,0.03460638438631416,0.04419058581280001
2013-09-30,0.08100470573441389,0.021953349226132745,0.05905135650828114,0.038362442794284135,0.05902385650843015,0.03833494279443315
2013-10-31,0.009060482330473662,-0.0008968399021450416,0.009957322232618703,0.00865467812507692,0.009911488899533723,0.00860884479199194
2013-11-30,0.02111705512537825,-0.005935078095926336,0.027052133221304585,0.006058559473846703,0.026999633220460187,0.006006059473002304
2013-12-31,0.01271473254436215,0.022227321423026112,-0.009512588878663962,-0.014092305200778088,-0.00952092221181103,-0.014100638533925156
2014-01-31,0.0863047069501155,0.041552868517747706,0.04475183843236779,0.04805903673568257,0.04471600509781753,0.04802320340113231
2014-02-28,-0.003220171570634514,-0.0016291395543794225,-0.0015910320162550915,-0.010975656989705596,-0.0016143653503086475,-0.010998990323759152
2014-03-31,-0.021359145162235228,0.03168250137786304,-0.05304164654009827,0.010708674930417716,-0.053058313206392406,0.010692008264123578
2014-04-30,0.02251721561676928,0.017908786690312446,0.004608428926456836,0.018793025276418573,0.00458342892701563,0.018768025276977365
2014-05-31,-0.005836154086879825,-0.01699252931406666,0.011156375227186835,-0.006913795463426742,0.011139708560892697,-0.006930462129720879
2014-06-30,-0.021060124738782746,-0.017589431015233897,-0.0034706937235488497,-0.017170758113591145,-0.0034856937229031325,-0.017185758112945426
2014-07-31,0.008766937778438644,0.0012441431236543449,0.007522794654784299,0.017887466711233424,0.007507794655430016,0.017872466711879142
2014-08-31,0.016527153661241537,-0.04170187733418922,0.05822903099543076,0.003157855474460902,0.05821819766187391,0.0031470221409040516
2014-09-30,0.005758661669513925,-0.03521399142214037,0.04097265309165429,-0.01830476572545292,0.040970153091632565,-0.018307265725474652
2014-10-31,0.03751112787267688,0.03476810519521367,0.0027430226774632083,0.03102735328320394,0.0027388560108896737,0.031023186616630404
2014-11-30,0.021629310281538687,0.013807969621745938,0.00782134065979275,-0.017940996360916173,0.007790507326062052,-0.01797182969464687
2014-12-31,0.04884220098069307,0.029484480996828058,0.019357719983865013,0.07632983290681339,0.019353553317291477,0.07632566624023986
2015-01-31,0.06172675082800316,0.09595106261142919,-0.034224311783426026,0.06854653180454706,-0.034230978450409344,0.06853986513756374
2015-02-28,0.022240585682002025,0.016803045982358076,0.005437539699643949,0.01297773246165157,0.005416706366000174,0.012956899128007796
2015-03-31,0.0025885729750600487,0.0580826342019815,-0.05549406122692145,-0.0038006023016384782,-0.055498227893494984,-0.0038047689682120128
2015-04-30,0.019597248298582885,-0.017991208045309008,0.03758845634389189,0.010308462781223993,0.037585956343870165,0.010305962781202261
2015-05-31,-0.03158119512605325,-0.055450813184104476,0.023869618058051226,-0.046415079363867906,0.023861284724904158,-0.04642341269701498
2015-06-30,0.06557224026229334,-0.0023496413796811207,0.06792188164197446,0.03949541752122454,0.06787354831003191,0.03944708418928198
2015-07-31,-0.03595930123467629,-0.06825502822900391,0.03229572699432762,-0.08471879048851227,0.03229322699430589,-0.08472129048853401
2015-08-31,-0.04079622026312494,-0.08962699352251131,0.048830773259386374,-0.04140141453038437,0.04882660659281284,-0.041405581196957905
2015-09-30,0.07258202299309516,0.08446805129285259,-0.011886028299757434,0.07965038123500157,-0.011942694969503674,0.07959371456525532
2015-10-31,0.04607504728634483,0.011761281331569791,0.03431376595477504,0.026526730291892564,0.034172099286618254,0.026385063623735782
2015-11-30,0.03453399539880293,-0.06018941743227163,0.09472341283107456,-0.04600052099127694,0.09460007949615178,-0.046123854326199726
2015-12-31,-0.061262269023501945,-0.08854953169804096,0.027287262674539015,-0.06915970179256115,0.02703726266460491,-0.06940970180249526
2016-01-31,-0.0061073033861377005,0.021008010740731376,-0.027115314126869076,-0.024395874175237586,-0.02737198079214497,-0.02465254084051348
2016-02-29,0.023706458891288393,0.07581119184066899,-0.0521047329493806,0.01084090492219314,-0.052265566285793506,0.010680071585780233
2016-03-31,0.010992998840831958,0.08434652312782903,-0.07335352428699707,0.011672697581513125,-0.07351435762340998,0.011511864245100218
2016-04-30,0.08547104895889357,-0.035016606419325656,0.12048765537821923,0.017482725280052014,0.12025182205124373,0.01724689195307651
2016-05-31,-0.02729972989412867,-0.06636849849555278,0.03906876860142411,-0.05056844641510472,0.03886210193813504,-0.05077511307839379
2016-06-30,0.07142029906535712,0.07062949730486957,0.0007908017604875417,0.036407207432567645,0.0005908017649578901,0.036207207437037994
2016-07-31,0.008581711508803833,0.031031781135006084,-0.022450069626202253,0.0047968178671311534,-0.022716736286908457,0.004530151206424951
2016-08-31,0.048065407202760195,-0.043030417449653226,0.09109582465241342,-0.0017756392563387235,0.09087915799369405,-0.001992305915058104
2016-09-30,-0.008099591682022692,0.09339163900702908,-0.10149123068905178,-0.011518756713987055,-0.10173706401145759,-0.01176459003639287
2016-10-31,-0.023076540597611647,0.01836205025952998,-0.041438590857141626,0.008909310566705742,-0.04182859085277062,0.008519310571076749
2016-11-30,0.03470671573356187,0.10410764416521148,-0.0694009284316496,0.056814596181728794,-0.06980092842270891,0.05641459619066949
2016-12-31,0.03159586242500953,-0.002103341939968304,0.033699204364977836,-0.0035969737763479337,0.03328253769831117,-0.0040136404430146004
2017-01-31,0.018877949292468898,0.01923472093742002,-0.00035677164495112254,0.028101730685335502,-0.000792604979873913,0.02766589735041271
2017-02-28,0.01987825692765782,0.04789025445338753,-0.02801199752572971,0.029440429725493544,-0.02862699750546413,0.028825429745759124
2017-03-31,0.0383033260262323,0.02230787429939669,0.01599545172683561,0.015611012910679012,0.015345451750677468,0.01496101293452087
2017-04-30,0.016583604447394845,0.04563700351078331,-0.02905339906338846,0.00749178207631318,-0.029845065720121022,0.0067001154195806215
2017-05-31,-0.024205968477843575,-0.035031022037868266,0.010825053560024691,-0.027231455635066792,0.009997553584263913,-0.02805895561082757
2017-06-30,0.038516060815433524,0.027199387062969798,0.011316673752463726,-0.00400661368383215,0.010439173774716128,-0.004884113661579749
2017-07-31,0.01629784929986079,-0.011057955547581683,0.02735580484744247,-0.010506817934562873,0.026540804859760764,-0.01132181792224458
2017-08-31,0.033144647567426584,0.02392928237733319,0.009215365190093396,0.03819406920081958,0.008358698525810915,0.0373374025365371
2017-09-30,0.03800121122921392,-0.0025928987561963193,0.040594109985410236,0.018188369466163312,0.03965827663061923,0.017252536111372306
2017-10-31,-0.017688557622375516,-0.01735920906719295,-0.0003293485551825667,-0.021582912689010025,-0.0013610152512541914,-0.02261457938508165
2017-11-30,0.02240845743076163,0.025973046019117884,-0.003564588588356253,0.00643924130092377,-0.0046937552709174915,0.005310074618362532
2017-12-31,0.03752365118842258,-0.008958666978954326,0.046482318167376906,0.01613648927869904,0.04529065154442031,0.014944822655742446
2018-01-31,-0.01923418777279524,-0.006744480774701543,-0.012489706998093698,-0.04002929983895431,-0.013838040356858346,-0.04137763319771896
2018-02-28,-0.002105516380174073,-0.020009019687816574,0.0179035033076425,-0.023075124866194674,0.01651183667673862,-0.024466791497098555
2018-03-31,0.035083949297676775,0.055900245590056685,-0.02081629629237991,0.03896247309644263,-0.02228546296858332,0.03749330642023922
2018-04-30,0.046995012416219374,0.01781881526862146,0.029176197147597914,-0.005865280085815439,0.027617863810290938,-0.007423613423122415
2018-05-31,-0.003150110354458622,-0.017609367113324906,0.014459256758866284,-0.008171056499664209,0.012892590096173261,-0.009737723162357232
2018-06-30,0.05060784345389566,0.04776137894609752,0.002846464507798137,0.030742486513162914,0.0011922978292105413,0.02908831983457532
2018-07-31,0.006470623704635049,0.0040630434600283415,0.0024075802446067076,-0.023875733346134353,0.0006950801889757058,-0.025588233401765356
2018-08-31,-0.009828161291242874,0.0015574306846269821,-0.011385591975869856,0.002406694099966966,-0.013177258722009382,0.00061502735382744
2018-09-30,-0.07023378495363054,-0.08161415359736357,0.011380368643733027,-0.056292102240499076,0.009482035213442805,-0.0581904356707893
2018-10-31,-0.060994781914767704,-0.004718200123619902,-0.0562765817911478,-0.011393477182832679,-0.058199915197596166,-0.013316810589281042
2018-11-30,-0.04818309072180256,-0.07732678764680828,0.02914369692500572,-0.05947013854600114,0.027227030298075484,-0.06138680517293137
2018-12-31,0.10369766259013412,0.10351337832089895,0.00018428426923516872,0.0667400342271014,-0.0017657156592392578,0.06479003429862697
2019-01-31,0.03810608991042805,0.04116266697105457,-0.0030565770606265225,0.03939547170447044,-0.005042410308129167,0.0374096384569678
2019-02-28,0.040118496702928885,-0.012817109891752975,0.05293560659468186,0.01687234106996538,0.0509956065374614,0.014932341012744921
2019-03-31,0.021112977354488558,0.12301691549260695,-0.10190393813811839,0.03234063120646802,-0.10387727149688304,0.03036729784770337
2019-04-30,-0.013629614522621894,-0.11687865850250516,0.10324904397988327,-0.056956709332530275,0.10133821066085505,-0.058867542651558497
2019-05-31,0.02592136489262993,0.05083501731869883,-0.024913652426068897,0.04283855650349566,-0.026609485830927804,0.04114272309863676
2019-06-30,0.018221874964483336,-0.006277117844557832,0.024498992809041168,0.0023384361158378386,0.02280732616621636,0.00064676947301303
2019-07-31,-0.002066290197116362,-0.029297624702062163,0.0272313345049458,-0.016304995739626627,0.02562050119783851,-0.017915829046733917
2019-08-31,0.021360110007065093,0.059526977664504196,-0.0381668676574391,0.03602293273531276,-0.03964186764154453,0.034547932751207336
2019-09-30,0.02148702779523271,0.03357451921550597,-0.012087491420273263,0.009156826044523614,-0.01333582477506427,0.007908492689732607
2019-10-31,0.039394194434900394,0.03781995298666793,0.001574241448232462,0.02691869609522679,0.00029090814668827274,0.0256353627936826
2019-11-30,0.033388301219795045,0.06096598262167712,-0.027577681401882076,0.021451589006870497,-0.0288318480645751,0.020197422344177474
2019-12-31,0.0322774762353265,-0.03845994688399918,0.07073742311932568,-0.013119690983224408,0.06947908979393963,-0.014378024308610455
2020-01-31,-0.05395201083994756,-0.08041143427608984,0.026459423436142278,-0.08536436485117382,0.025434423420247706,-0.0863893648670684
2020-02-29,-0.09227426171478727,-0.16852101102617945,0.07624674931139218,-0.1479834879305475,0.07622174931195097,-0.1480084879299887
2020-03-31,0.09283008921250749,0.0958129373524516,-0.002982848139944108,0.06239455531160898,-0.0030578481429243405,0.062319555308628746
2020-04-30,0.07611340149607165,-0.002297074501938007,0.07841047599800965,0.03037963300105906,0.07830380932627659,0.030272966329326
2020-05-31,0.031055208435729353,0.042566918737712185,-0.011511710301982832,0.028485019418852398,-0.011624210306453182,0.02837251941438205
2020-06-30,0.02379081228226115,-0.05532604556037499,0.07911685784263614,-0.011128405967637311,0.07904769117860201,-0.01119757263167144
2020-07-31,0.045490827683356244,0.05895799734861555,-0.013467169665259307,0.028569089262698855,-0.013546336330932563,0.0284899225970256
2020-08-31,0.009316183810951818,-0.0806341203669003,0.08995030417785213,-0.01478817299205648,0.08987947084377373,-0.014859006326134872
2020-09-30,-0.016381260412297052,-0.04037050138996657,0.023989240977669517,-0.05187075570158273,0.023920074313635388,-0.051939922365616856
2020-10-31,0.08004425343864612,0.2603394084036372,-0.18029515496499104,0.13728239867675152,-0.18035765496747458,0.13721989867426798
2020-11-30,0.06371561894066546,0.03992432742989098,0.023791291510774484,0.02796901340183844,0.02373712484609464,0.027914846737158595
2020-12-31,0.0198801148217322,-0.024217239201278332,0.04409735402301053,-0.010993114044932861,0.04405735402266284,-0.011033114045280555
2021-01-31,-0.0008090058357968177,0.12022451433622386,-0.12103352017202068,0.023089513679252605,-0.12106268683881152,0.023060347012461763
2021-02-28,0.033519763545344604,0.04480122803279439,-0.011281464487449787,0.06076697316617219,-0.011292297821006637,0.06075613983261534
2021-03-31,0.04283269504510753,0.03236132847833629,0.010471366566771244,0.018133166746382212,0.010468866566749512,0.01813066674636048
2021-04-30,0.020512453192869384,0.015949525505535092,0.0045629276873342915,0.021422517212055903,0.004556261020350975,0.021415850545072588
2021-05-31,0.019300423914328763,0.007126423492394849,0.012174000421933914,0.01360906625339009,0.01214066708934564,0.013575732920801815
2021-06-30,0.039597631523038794,0.00011151022439664926,0.039486121298642145,0.01965372751624961,0.03945278796605387,0.019620394183661332
2021-07-31,0.014262890399866139,0.014634341275887095,-0.00037145087602095603,0.019794721795264314,-0.0004047842086092313,0.019761388462676038
2021-08-31,-0.0026484505905184784,-0.050330421404132644,0.047681970813614166,-0.03412760609407928,0.04765863747956061,-0.03415093942813283
2021-09-30,0.03876496499261256,0.023883311561622888,0.014881653430989673,0.045513538220681715,0.014841653430641978,0.04547353822033402
2021-10-31,-0.05354112844550569,-0.04489762539032918,-0.008643503055176506,-0.02639275315514955,-0.0086835030555242,-0.026432753155497243
2021-11-30,0.0389329362866515,0.024730191895411036,0.014202744391240467,0.0556203569968714,0.014175244391389478,0.055592856997020414
2021-12-31,-0.07041256315773041,-0.0368805432050252,-0.03353201995270521,-0.040576184074371247,-0.03367618661351075,-0.04072035073517679
2022-01-31,-0.048786132467053045,-0.002352787844697366,-0.04643334462235568,-0.033633380325508666,-0.04667334461202421,-0.03387338031517719
2022-02-28,0.01843637129435938,-0.03600162576754022,0.0544379970618996,0.006069166623786204,0.05402716372797022,0.005658333289856824
2022-03-31,-0.026528882638280064,-0.0527267615919223,0.026197878953642235,-0.011999234148411864,0.025524545596864408,-0.012672567505189691
2022-04-30,-0.008224801000698258,0.036561808834200425,-0.04478660983489868,-0.01563091613036116,-0.04564494314439016,-0.016489249439852638
2022-05-31,-0.07893111310698804,-0.10162431662567278,0.022693203518684743,-0.08153827314495155,0.021359870165483196,-0.08287160649815309
2022-06-30,0.03712939657767325,0.060946952492201945,-0.023817555914528693,0.07635067634055881,-0.02573255599559101,0.07443567625949649
2022-07-31,0.0003596168764379537,-0.07946871173458189,0.07982832861101985,-0.052864571347762346,0.07744499536510666,-0.05524790459367553
2022-08-31,-0.06380915189250548,-0.11525075681353526,0.05144160492102978,-0.06569182244756389,0.04879160486539878,-0.06834182250319489
2022-09-30,0.08983397681869336,0.07528866075717712,0.014545316061516239,0.06278201810061779,0.011232816140989099,0.05946951818009065
2022-10-31,0.04151394395017222,0.1043789749504827,-0.06286503100031049,0.06754001822762623,-0.06640919748577903,0.06399585174215769
2022-11-30,-0.021929880030535358,-0.006504705155900026,-0.015425174874635333,-0.034428673762144424,-0.018975175065370196,-0.03797867395287929
2022-12-31,0.05299451770780223,0.13281061336599567,-0.07981609565819345,0.0666524884800439,-0.08362442913457793,0.06284415500365942
2023-01-31,0.03581393033634554,-0.012454623309804935,0.04826855364615048,0.01743119976486085,0.044343553614361333,0.013506199733071706
2023-02-28,-0.023341509989654355,-0.026218309006662235,0.0028767990170078805,-0.007091559752666732,-0.0009440343481145965,-0.010912393117789208
